no,nim,kdjur,nmjur,nem,sks,status,ipk,kdsla,nmsla
13346,1.79E+12,61,SENI MUSIK,45.3,146,1,2.93,31714244,"SMA Pangudi Luhur, Kebayoran Baru"
13347,3.28E+11,11,MANAJEMEN,45.3,146,1,2.98,31714325,"SMA Tarakanita 1, Kebayoran Baru"
13348,1.00E+12,34,TEKNOLOGI PANGAN,45.3,146,1,2.82,31852003,"SMA St. Ursulin (SMU Regina Pacis), Solo"
13349,3.28E+11,11,MANAJEMEN,45.35,146,1,2.82,1320001,"SMA Dian Harapan, Cikarang"
13350,3.28E+11,11,MANAJEMEN,45.35,146,1,2.9,31733847,"SMAK 2 BPK Penabur, Pasar Baru"
13351,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.35,146,1,3.42,31876003,"SMA Eben Haezer, Manado"
13352,3.28E+11,11,MANAJEMEN,45.4,146,1,2.86,31415002,"SMA Xaverius, Jambi"
13353,9.73E+11,33,TEKNIK INDUSTRI,45.4,146,1,2.97,31840005,"SMA St. Laurensia , Tangerang"
13354,2.38E+12,81,SISTEM INFORMASI,45.4,146,1,3.06,31853006,"SMA Karang Turi, Semarang"
13355,2.38E+12,81,SISTEM INFORMASI,45.4,146,1,3.12,31876002,"SMA Don Bosco, Manado"
13356,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.4,146,1,2.89,620011,"SMUI Al-Azhar, Kelapa Gading"
13357,1.50E+12,51,ILMU HUKUM,45.45,146,1,2.82,31730154,"SMAN 35, Karet Tengsin"
13358,3.57E+11,12,AKUNTANSI,45.45,146,1,2.83,33310019,"SMAN 1, CIKUPA"
13359,1.00E+12,34,TEKNOLOGI PANGAN,45.45,146,1,3.21,520010,"SMA Kristen Tiara Kasih, Cengkareng"
13360,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.5,146,1,3.62,31720264,"SMAN 81, Rawa Mangun"
13361,3.28E+11,11,MANAJEMEN,45.5,146,1,2.47,31872003,"SMA St. Petrus, Pontianak"
13362,3.28E+11,11,MANAJEMEN,45.5,146,1,3.57,33320057,"SMA Bina Nusantara, Serpong"
13363,3.28E+11,11,MANAJEMEN,45.55,146,1,3.13,31714646,"SMA Islam Al-Azhar Kemang, Kemang"
13364,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.6,146,1,3.63,31744979,"SMA Providentia, Kebon  Jeruk"
13365,1.21E+12,41,ILMU KOMUNIKASI,45.6,146,1,3.06,31840001,"SMA Tarsisius Vireta, Tangerang"
13366,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.7,146,1,3.28,14520002,"SMA Chandra Kusuma, Deli Serdang"
13367,1.50E+12,51,ILMU HUKUM,45.7,146,1,3.53,31415002,"SMA Xaverius, Jambi"
13368,3.28E+11,11,MANAJEMEN,45.7,146,1,3.38,31753886,"SMA Gandhi School, Pangandaran Ancol"
13369,3.28E+11,11,MANAJEMEN,45.7,146,1,3.42,31845002,"SMAK 1 BPK Penabur, Sukabumi"
13370,1.27E+12,43,HUBUNGAN INTERNASIONAL,45.75,146,1,3.36,31840008,"SMA Dian Harapan, Tangerang"
13371,1.50E+12,51,ILMU HUKUM,45.8,146,1,3.52,31733844,"SMA Gandhi School, Kemayoran"
13372,3.28E+11,11,MANAJEMEN,45.8,146,1,3.4,31840005,"SMA St. Laurensia , Tangerang"
13373,2.41E+12,82,TEKNIK INFORMATIKA,45.85,146,1,2.8,31851006,"SMA Pangudi Luhur, Yogyakarta"
13374,3.28E+11,11,MANAJEMEN,45.9,146,1,3.51,24420003,"SMA Dian Harapan, Makasar"
13375,3.28E+11,11,MANAJEMEN,45.9,146,1,2.79,31714631,"SMA Gonzaga, Pasar Minggu"
13376,1.21E+12,41,ILMU KOMUNIKASI,45.9,146,1,3.03,31724420,"SMA Lab School, Rawamangun"
13377,3.28E+11,11,MANAJEMEN,45.9,146,1,2.94,520017,"SMA Dian Harapan, Daan Mogot, Jakarta Barat"
13378,2.38E+12,81,SISTEM INFORMASI,46,146,1,3.15,31743824,"SMA Katolik Notre Dame, Kembangan"
13379,6.50E+11,22,ARSITEKTUR,46,146,1,2.6,31744065,"SMA Bunda Hati Kudus, Jelambar"
13380,6.50E+11,22,ARSITEKTUR,46,146,1,2.83,31853006,"SMA Karang Turi, Semarang"
13381,3.55E+12,121,PSIKOLOGI,46.04,146,1,3.73,31710134,"SMAN 34, Pondok Labu"
13382,1.00E+12,34,TEKNOLOGI PANGAN,46.05,146,1,3.34,31710207,"SMAN 70, Bulungan"
13383,7.09E+11,24,DESAIN INTERIOR,46.05,146,1,3.38,31851007,"SMA Stella Duce 1, Yogyakarta"
13384,1.50E+12,51,ILMU HUKUM,46.05,146,1,3.12,33320007,"SMA Islam Al-Azhar, BSD Serpong"
13385,3.57E+11,12,AKUNTANSI,46.05,146,1,3.01,520012,"SMA Dian Kasih, Jakarta Barat"
13386,1.50E+12,51,ILMU HUKUM,46.1,146,1,3.49,27310001,"SMAN 1, Ambon"
13387,1.21E+12,41,ILMU KOMUNIKASI,46.1,146,1,3.17,31710207,"SMAN 70, Bulungan"
13388,3.28E+11,11,MANAJEMEN,46.1,146,1,2.9,31744976,"SMA Kalam Kudus 3, Green Garden"
13389,1.21E+12,41,ILMU KOMUNIKASI,46.1,146,1,2.92,31841002,"SMA Regina Pacis, Bogor"
13390,1.27E+12,43,HUBUNGAN INTERNASIONAL,46.2,146,1,2.95,220002,"SMA Islam Al-Izhar, Pondok Labu"
13391,3.28E+11,11,MANAJEMEN,46.2,146,1,2.8,31416001,"SMA Xaverius 1, Palembang"
13392,1.50E+12,51,ILMU HUKUM,46.2,146,1,3.09,31744193,"SMA Regina Pacis, Palmerah"
13393,6.80E+11,23,DESAIN KOMUNIKASI VISUAL,46.2,146,1,2.67,31840022,"SMA Pembangunan Jaya, Tangerang"
13394,1.00E+12,34,TEKNOLOGI PANGAN,46.2,146,1,3.05,33320057,"SMA Bina Nusantara, Serpong"
13395,3.28E+11,11,MANAJEMEN,46.3,146,1,2.81,31844001,"SMA St. Maria 1, Cirebon"
13396,1.79E+12,61,SENI MUSIK,46.3,146,1,3.33,31844003,"SMAK 1 BPK Penabur, Cirebon"
13397,1.21E+12,41,ILMU KOMUNIKASI,46.3,146,1,3.44,33320017,"SMA Tunas Bangsa, Tangerang"
13398,3.28E+11,11,MANAJEMEN,46.3,146,1,2.96,520024,"SMA Kristen Kasih Karunia, Jakarta Barat"
13399,6.50E+11,22,ARSITEKTUR,46.4,146,1,3.12,18910003,"SMU Negeri 1, Tanjung Pandan"
13400,1.00E+12,34,TEKNOLOGI PANGAN,46.4,146,1,3.48,31753889,"SMA St. Yakobus, Pengangsaan"
13401,3.28E+11,11,MANAJEMEN,46.45,146,1,3.3,1320001,"SMA Dian Harapan, Cikarang"
13402,3.28E+11,11,MANAJEMEN,46.5,146,1,2.88,31413004,"SMA Kalam Kudus, Riau"
13403,1.21E+12,41,ILMU KOMUNIKASI,46.5,146,1,3.01,31740005,"SMAN 85, Srengseng"
13404,3.57E+11,12,AKUNTANSI,46.5,146,1,2.7,31840001,"SMA Tarsisius Vireta, Tangerang"
13405,3.28E+11,11,MANAJEMEN,46.5,146,1,2.56,820010,"SMA Bunda Hati Kudus, Kota Wisata, Bogor"
13406,1.18E+13,401,PENDIDIKAN MATEMATIKA,46.55,146,1,2.9,16210001,"SMAN 1, Batam"
13407,2.41E+12,82,TEKNIK INFORMATIKA,46.55,146,1,3.05,31411002,"SMA Don Bosco, Padang"
13408,1.27E+12,43,HUBUNGAN INTERNASIONAL,46.6,146,1,3.58,31740133,"SMAN 65, Kebon Jeruk"
13409,3.57E+11,12,AKUNTANSI,46.6,146,1,3.43,31744985,"SMA Ipeka Green Ville, Tomang"
13410,1.79E+12,61,SENI MUSIK,46.6,146,1,3.44,31753832,"SMA Methodist, Pejagalan"
13411,7.09E+11,24,DESAIN INTERIOR,46.6,146,1,3.3,31853003,"SMA Kolose Loyola, Semarang"
13412,1.50E+12,51,ILMU HUKUM,46.6,146,1,3.01,33310005,"SMAN 4, Tangerang"
13413,3.55E+12,121,PSIKOLOGI,46.6,146,1,2.66,33320052,"SMA Pramita, Tangerang"
13414,3.28E+11,11,MANAJEMEN,46.6,146,1,3.63,33320064,"PKBM Technosa, Serpong"
13415,3.28E+11,11,MANAJEMEN,46.65,146,1,3.76,1320001,"SMA Dian Harapan, Cikarang"
13416,7.09E+11,24,DESAIN INTERIOR,46.65,146,1,3.43,16410001,"SMAN 1 Rengat, Indragiri Hulu"
13417,7.09E+11,24,DESAIN INTERIOR,46.7,146,1,3.13,23220002,"SMA MIS, Manado"
13418,1.21E+12,41,ILMU KOMUNIKASI,46.7,146,1,3.07,31710037,"SMAN 6, Kebayoran Baru"
13419,9.73E+11,33,TEKNIK INDUSTRI,46.7,146,1,3.08,31840003,"SMA Strada Thomas Aquino, Tangerang"
13420,3.57E+11,12,AKUNTANSI,46.7,146,1,3.86,3920002,"SMA Krista Mitra, Semarang"
13421,2.38E+12,81,SISTEM INFORMASI,46.7,146,1,2.63,820010,"SMA Bunda Hati Kudus, Kota Wisata, Bogor"
13422,1.27E+12,43,HUBUNGAN INTERNASIONAL,46.75,146,1,3.57,31743857,"SMA Katolik Abdi Siswa, Duri Kepa"
13423,1.27E+12,43,HUBUNGAN INTERNASIONAL,46.85,146,1,3.31,31841002,"SMA Regina Pacis, Bogor"
13424,1.00E+12,34,TEKNOLOGI PANGAN,46.85,146,1,3.23,33320007,"SMA Islam Al-Azhar, BSD Serpong"
13425,7.09E+11,24,DESAIN INTERIOR,46.9,146,1,3.25,16220001,"SMA Yos Sudarso, Batam"
13426,3.28E+11,11,MANAJEMEN,46.9,146,1,2.85,31416009,"SMA Kusuma Bangsa, Palembang"
13427,1.27E+12,43,HUBUNGAN INTERNASIONAL,46.9,146,1,3.5,31710134,"SMAN 34, Pondok Labu"
13428,3.55E+12,121,PSIKOLOGI,46.95,146,1,3.48,31753886,"SMA Gandhi School, Pangandaran Ancol"
13429,1.21E+12,41,ILMU KOMUNIKASI,46.95,146,1,3.04,31841006,"SMA Kesatuan, Bogor"
13430,3.28E+11,11,MANAJEMEN,46.95,146,1,2.8,520010,"SMA Kristen Tiara Kasih, Cengkareng"
13431,3.28E+11,11,MANAJEMEN,47,146,1,3.55,20020001,"SMA, Pangudi Luhur Santo Yohanes, Ketapang Kal-Bar"
13432,9.73E+11,33,TEKNIK INDUSTRI,47,146,1,2.91,24420003,"SMA Dian Harapan, Makasar"
13433,7.09E+11,24,DESAIN INTERIOR,47,146,1,3.06,31753886,"SMA Gandhi School, Pangandaran Ancol"
13434,3.28E+11,11,MANAJEMEN,47.05,146,1,3.16,520017,"SMA Dian Harapan, Daan Mogot, Jakarta Barat"
13435,1.27E+12,43,HUBUNGAN INTERNASIONAL,47.1,146,1,3.35,31853013,"SMAN 3, Semarang"
13436,9.73E+11,33,TEKNIK INDUSTRI,47.1,146,1,3.18,33320066,"UPH College, Karawaci"
13437,3.28E+11,11,MANAJEMEN,47.1,146,1,3.41,520010,"SMA Kristen Tiara Kasih, Cengkareng"
13438,3.29E+12,112,MATEMATIKA,47.15,146,1,3.24,31840006,"SMAK Penabur Gading Serpong, Tangerang"
13439,1.50E+12,51,ILMU HUKUM,47.2,146,1,3.19,220002,"SMA Islam Al-Izhar, Pondok Labu"
13440,3.28E+11,11,MANAJEMEN,47.3,146,1,2.98,22520003,SMA KRISTEN SUNODIA
13441,3.28E+11,11,MANAJEMEN,47.3,146,1,2.78,31744042,"SMA Bhineka Tunggal Ika, Tambora"
13442,1.00E+12,34,TEKNOLOGI PANGAN,47.3,146,1,2.98,31862001,"SMA Kolose St. Yusuf, Malang"
13443,1.00E+12,34,TEKNOLOGI PANGAN,47.3,146,1,2.9,520012,"SMA Dian Kasih, Jakarta Barat"
13444,1.00E+12,34,TEKNOLOGI PANGAN,47.3,146,1,3.03,620030,"SMAK 6 BPK Penabur, Jakarta Utara"
13445,7.09E+11,24,DESAIN INTERIOR,47.35,146,1,2.96,31743824,"SMA Katolik Notre Dame, Kembangan"
13446,9.73E+11,33,TEKNIK INDUSTRI,47.4,146,1,2.84,31743857,"SMA Katolik Abdi Siswa, Duri Kepa"
13447,1.00E+12,34,TEKNOLOGI PANGAN,47.4,146,1,3.32,31840003,"SMA Strada Thomas Aquino, Tangerang"
13448,3.28E+11,11,MANAJEMEN,47.5,146,1,3.17,31720086,"SMAN 21, Kampung Ambon"
13449,1.21E+12,41,ILMU KOMUNIKASI,47.5,146,1,3.58,31743819,"SMA Ipeka Puri, Kembangan Selatan"
13450,3.28E+11,11,MANAJEMEN,47.5,146,1,3.62,31862003,"SMA St. Albertus, Malang"
13451,3.57E+11,12,AKUNTANSI,47.5,146,1,3.32,420017,"PKBM Ristek Nusantara, Cempaka Putih"
13452,1.21E+12,41,ILMU KOMUNIKASI,47.55,146,1,3.69,31743819,"SMA Ipeka Puri, Kembangan Selatan"
13453,1.27E+12,43,HUBUNGAN INTERNASIONAL,47.6,146,1,3.55,31740133,"SMAN 65, Kebon Jeruk"
13454,3.28E+11,11,MANAJEMEN,47.6,146,1,3.37,31744131,"SMA Katolik Ricci, Kemenangan"
13455,1.50E+12,51,ILMU HUKUM,47.6,146,1,2.94,3310001,"SMAN 5, Tangerang"
13456,3.57E+11,12,AKUNTANSI,47.6,146,1,3.41,33320057,"SMA Bina Nusantara, Serpong"
13457,3.57E+11,12,AKUNTANSI,47.6,146,1,3.53,33320066,"UPH College, Karawaci"
13458,3.28E+11,11,MANAJEMEN,47.6,146,1,3.3,520010,"SMA Kristen Tiara Kasih, Cengkareng"
13459,1.00E+12,34,TEKNOLOGI PANGAN,47.6,146,1,3.42,8020013,"SMA Charis National Academy, Malang"
13460,1.00E+12,34,TEKNOLOGI PANGAN,47.65,146,1,3.37,31740011,"SMAN 78, Kemanggisan"
13461,3.28E+11,11,MANAJEMEN,47.7,146,1,3.07,31840001,"SMA Tarsisius Vireta, Tangerang"
13462,1.00E+12,34,TEKNOLOGI PANGAN,47.7,146,1,3.45,620005,"SMA Ipeka Sunter, Jakarta Utara"
13463,1.00E+12,34,TEKNOLOGI PANGAN,47.7,146,1,3.08,620020,"SMAK IPEKA, Pluit Jakarta Utara"
13464,3.57E+11,12,AKUNTANSI,47.75,146,1,3.72,31840004,"SMA St. Ursula 2, Tangerang"
13465,2.41E+12,82,TEKNIK INFORMATIKA,47.8,146,1,3.31,31743824,"SMA Katolik Notre Dame, Kembangan"
13466,1.27E+12,43,HUBUNGAN INTERNASIONAL,47.8,146,1,3.51,31840003,"SMA Strada Thomas Aquino, Tangerang"
13467,3.57E+11,12,AKUNTANSI,47.8,146,1,3.28,31840008,"SMA Dian Harapan, Tangerang"
13468,3.57E+11,12,AKUNTANSI,47.8,146,1,2.71,33320066,"UPH College, Karawaci"
13469,1.21E+12,41,ILMU KOMUNIKASI,47.8,146,1,3.29,33320070,"PKBM Karlina, Curug, Tangerang"
13470,1.00E+12,34,TEKNOLOGI PANGAN,47.9,146,1,3.31,31743858,"SMAK 4 BPK Penabur, Kedoya"
13471,3.28E+11,11,MANAJEMEN,47.9,146,1,3.37,31753834,"SMA Stella Maris, Pejagalan"
13472,1.00E+12,34,TEKNOLOGI PANGAN,47.9,146,1,3.32,31841002,"SMA Regina Pacis, Bogor"
13473,2.41E+12,82,TEKNIK INFORMATIKA,47.9,146,1,2.98,31843007,"SMA St. Angela, Bandung"
13474,1.00E+12,34,TEKNOLOGI PANGAN,47.9,146,1,3.39,620005,"SMA Ipeka Sunter, Jakarta Utara"
13475,1.00E+12,34,TEKNOLOGI PANGAN,48,146,1,3.18,31714325,"SMA Tarakanita 1, Kebayoran Baru"
13476,1.21E+12,41,ILMU KOMUNIKASI,48,146,1,3.06,31840022,"SMA Pembangunan Jaya, Tangerang"
13477,3.28E+11,11,MANAJEMEN,48,146,1,3.38,33320057,"SMA Bina Nusantara, Serpong"
13478,1.00E+12,34,TEKNOLOGI PANGAN,48,146,1,3.49,620021,"SMA Marie Joseph, Kelapa Gading"
13479,3.55E+12,121,PSIKOLOGI,48.05,146,1,3.1,220012,Home Schooling Kak Seto
13480,3.28E+11,11,MANAJEMEN,48.1,146,1,2.94,31743834,"SMA Vianney , Rawa Buaya"
13481,1.21E+12,41,ILMU KOMUNIKASI,48.1,146,1,2.9,33310003,"SMAN 6, Tangerang"
13482,9.73E+11,33,TEKNIK INDUSTRI,48.1,146,1,2.79,420017,"PKBM Ristek Nusantara, Cempaka Putih"
13483,1.00E+12,34,TEKNOLOGI PANGAN,48.1,146,1,3.32,520032,"SMAK 8 BPK Penabur International, Tanjung Duren"
13484,9.73E+11,33,TEKNIK INDUSTRI,48.15,146,1,3.53,1320017,"SMA Mahanaim, Bekasi"
13485,7.09E+11,24,DESAIN INTERIOR,48.25,146,1,2.98,33320004,"SMA Harapan Bangsa, Tangerang"
13486,1.00E+12,34,TEKNOLOGI PANGAN,48.3,146,1,3.58,31743857,"SMA Katolik Abdi Siswa, Duri Kepa"
13487,3.28E+11,11,MANAJEMEN,48.3,146,1,3.68,31743858,"SMAK 4 BPK Penabur, Kedoya"
13488,3.28E+11,11,MANAJEMEN,48.3,146,1,3.62,31853006,"SMA Karang Turi, Semarang"
13489,1.00E+12,34,TEKNOLOGI PANGAN,48.35,146,1,3.3,33320004,"SMA Harapan Bangsa, Tangerang"
13490,3.57E+11,12,AKUNTANSI,48.4,146,1,3.68,31743819,"SMA Ipeka Puri, Kembangan Selatan"
13491,1.50E+12,51,ILMU HUKUM,48.4,146,1,3.24,31753832,"SMA Methodist, Pejagalan"
13492,1.00E+12,34,TEKNOLOGI PANGAN,48.4,146,1,3.77,31841002,"SMA Regina Pacis, Bogor"
13493,2.41E+12,82,TEKNIK INFORMATIKA,48.4,146,1,2.94,31841006,"SMA Kesatuan, Bogor"
13494,1.27E+12,43,HUBUNGAN INTERNASIONAL,48.4,146,1,3.64,33320050,"SMA St. John, BSD Tangerang"
13495,3.28E+11,11,MANAJEMEN,48.45,146,1,3.35,31744193,"SMA Regina Pacis, Palmerah"
13496,3.28E+11,11,MANAJEMEN,48.5,146,1,2.99,16220005,"SMA Mondial, Batam"
13497,3.28E+11,11,MANAJEMEN,48.5,146,1,3.38,31733847,"SMAK 2 BPK Penabur, Pasar Baru"
13498,1.50E+12,51,ILMU HUKUM,48.5,146,1,3.78,31840006,"SMAK Penabur Gading Serpong, Tangerang"
13499,1.00E+12,34,TEKNOLOGI PANGAN,48.55,146,1,3.55,31861005,"SMA Frateran, Surabaya"
13500,7.09E+11,24,DESAIN INTERIOR,48.6,146,1,3.24,22520003,SMA KRISTEN SUNODIA
13501,2.41E+12,82,TEKNIK INFORMATIKA,48.6,146,1,3.36,31743861,"SMA Sang Timur, Kebon Jeruk"
13502,1.00E+12,34,TEKNOLOGI PANGAN,48.6,146,1,3.58,31840006,"SMAK Penabur Gading Serpong, Tangerang"
13503,3.28E+11,11,MANAJEMEN,48.6,146,1,3.38,31853006,"SMA Karang Turi, Semarang"
13504,3.28E+11,11,MANAJEMEN,48.6,146,1,2.76,3210003,"SMAN 1, Cikampek"
13505,3.57E+11,12,AKUNTANSI,48.65,146,1,3.82,31743832,"SMA Kalam Kudus 2, Duri Kosambi"
13506,3.28E+11,11,MANAJEMEN,48.7,146,1,3.21,30820002,"SMA Kalam Kudus, Jayapura"
13507,1.00E+12,34,TEKNOLOGI PANGAN,48.7,146,1,3.66,3720004,"SMA Regina Pacis, Surakarta, Jawa Tengah"
13508,3.29E+12,112,MATEMATIKA,48.8,146,1,3.57,31743819,"SMA Ipeka Puri, Kembangan Selatan"
13509,3.57E+11,12,AKUNTANSI,48.8,146,1,3.28,31853006,"SMA Karang Turi, Semarang"
13510,1.21E+12,41,ILMU KOMUNIKASI,48.8,146,1,2.96,31871005,"SMA Katolik St. Yoseph, Bali"
13511,3.28E+11,11,MANAJEMEN,48.8,146,1,3.1,31877001,"SMA Gamaliel, Ujung Pandang"
13512,1.00E+12,34,TEKNOLOGI PANGAN,48.8,146,1,3.47,520017,"SMA Dian Harapan, Daan Mogot, Jakarta Barat"
13513,1.50E+12,51,ILMU HUKUM,48.85,146,1,3.36,31714656,"SMA Bhakti Mulya, Lebak Bulus"
13514,3.28E+11,11,MANAJEMEN,48.85,146,1,3.07,31851007,"SMA Stella Duce 1, Yogyakarta"
13515,1.27E+12,43,HUBUNGAN INTERNASIONAL,48.9,146,1,3.27,31714655,"SMA Don Bosco Seruni, Pondok Indah"
13516,9.43E+11,32,TEKNIK ELEKTRO,48.9,146,1,3.29,31743834,"SMA Vianney , Rawa Buaya"
13517,3.28E+11,11,MANAJEMEN,48.9,146,1,3.65,31840012,"SMA Islam Village, Tangerang"
13518,3.28E+11,11,MANAJEMEN,48.9,146,1,2.64,31840022,"SMA Pembangunan Jaya, Tangerang"
13519,1.79E+12,61,SENI MUSIK,48.9,146,1,3.23,31841009,"SMAN 3, Bogor"
13520,1.79E+12,61,SENI MUSIK,48.95,146,1,3.55,31855005,"SMA Kristen Satyawacana, Salatiga"
13521,3.28E+11,11,MANAJEMEN,48.95,146,1,3.55,33310009,"SMAN 2 (d/h SMAN 1 Cisauk), Tangerang Selatan"
13522,1.21E+12,41,ILMU KOMUNIKASI,49.1,146,1,3.48,24420003,"SMA Dian Harapan, Makasar"
13523,3.57E+11,12,AKUNTANSI,49.1,146,1,3.41,31734256,"SMAK 3 BPK Penabur, Gunung Sahari"
13524,1.21E+12,41,ILMU KOMUNIKASI,49.1,146,1,3.64,31753885,"SMAK 5 BPK Penabur, Kelapa Gading"
13525,1.00E+12,34,TEKNOLOGI PANGAN,49.1,146,1,3.22,31841002,"SMA Regina Pacis, Bogor"
13526,3.55E+12,121,PSIKOLOGI,49.1,146,1,3.41,31862001,"SMA Kolose St. Yusuf, Malang"
13527,3.57E+11,12,AKUNTANSI,49.1,146,1,3.56,620005,"SMA Ipeka Sunter, Jakarta Utara"
13528,1.00E+12,34,TEKNOLOGI PANGAN,49.1,146,1,3.55,620005,"SMA Ipeka Sunter, Jakarta Utara"
13529,1.18E+13,401,PENDIDIKAN MATEMATIKA,49.15,146,1,3.28,23210004,SMAN
13530,7.38E+11,25,DESAIN PRODUK,49.15,146,1,3.53,31840005,"SMA St. Laurensia , Tangerang"
13531,3.28E+11,11,MANAJEMEN,49.15,146,1,3.74,31840021,"SMA Mater Dei, Pamulang"
13532,1.79E+12,61,SENI MUSIK,49.15,146,1,2.93,31844002,"SMA St. Maria 2, Cirebon"
13533,7.09E+11,24,DESAIN INTERIOR,49.2,146,1,3.58,1320008,"SMA Ananda, Bekasi"
13534,3.28E+11,11,MANAJEMEN,49.2,146,1,2.76,1320009,"SMA IIBS Republic of Indonesia, Cikarang"
13535,1.00E+12,34,TEKNOLOGI PANGAN,49.2,146,1,3.46,16220001,"SMA Yos Sudarso, Batam"
13536,1.27E+12,43,HUBUNGAN INTERNASIONAL,49.2,146,1,3.21,27310001,"SMAN 1, Ambon"
13537,2.38E+12,81,SISTEM INFORMASI,49.2,146,1,2.96,33320004,"SMA Harapan Bangsa, Tangerang"
13538,3.28E+11,11,MANAJEMEN,49.2,146,1,2.79,33320082,"SMA Citra Islami, Citra Raya, Banten"
13539,1.00E+12,34,TEKNOLOGI PANGAN,49.2,146,1,3.62,520010,"SMA Kristen Tiara Kasih, Cengkareng"
13540,7.09E+11,24,DESAIN INTERIOR,49.25,146,1,3.03,31840010,"SMAN 2, Tangerang"
13541,3.28E+11,11,MANAJEMEN,49.3,146,1,3.71,24420003,"SMA Dian Harapan, Makasar"
13542,1.00E+12,34,TEKNOLOGI PANGAN,49.3,146,1,3.41,31841002,"SMA Regina Pacis, Bogor"
13543,7.09E+11,24,DESAIN INTERIOR,49.3,146,1,3.37,3720004,"SMA Regina Pacis, Surakarta, Jawa Tengah"
13544,6.50E+11,22,ARSITEKTUR,49.3,146,1,3.03,720004,"SMA Aloysius 2, Bandung"
13545,3.28E+11,11,MANAJEMEN,49.4,146,1,3.3,19520002,"SMA Immanuel, Pontianak"
13546,1.21E+12,41,ILMU KOMUNIKASI,49.4,146,1,3.65,31743858,"SMAK 4 BPK Penabur, Kedoya"
13547,1.21E+12,41,ILMU KOMUNIKASI,49.4,146,1,3.39,31840025,"SMA Tarakanita 3, Gading Serpong"
13548,3.57E+11,12,AKUNTANSI,49.4,146,1,3.4,33320004,"SMA Harapan Bangsa, Tangerang"
13549,3.28E+11,11,MANAJEMEN,49.45,146,1,2.76,1320016,"SMU PRESIDEN, CIKARANG"
13550,3.28E+11,11,MANAJEMEN,49.45,146,1,3.64,33320061,"SMA Pahoa, Gading Serpong"
13551,1.21E+12,41,ILMU KOMUNIKASI,49.5,146,1,2.96,31416009,"SMA Kusuma Bangsa, Palembang"
13552,1.50E+12,51,ILMU HUKUM,49.5,146,1,3.37,31417001,"SMA St. Carolus, Bengkulu"
13553,9.73E+11,33,TEKNIK INDUSTRI,49.5,146,1,3.61,31840025,"SMA Tarakanita 3, Gading Serpong"
13554,1.00E+12,34,TEKNOLOGI PANGAN,49.5,146,1,3.18,31872003,"SMA St. Petrus, Pontianak"
13555,1.18E+13,401,PENDIDIKAN MATEMATIKA,49.55,146,1,3.35,31853002,"SMA YSKI, Semarang"
13556,3.28E+11,11,MANAJEMEN,49.6,146,1,3.2,31713848,"SMA Islam Al-Azhar 2, Pejaten Barat"
13557,7.09E+11,24,DESAIN INTERIOR,49.6,146,1,3.1,31743827,"SMA San Marino, Kalideres"
13558,1.21E+12,41,ILMU KOMUNIKASI,49.6,146,1,3.68,31840022,"SMA Pembangunan Jaya, Tangerang"
13559,3.57E+11,12,AKUNTANSI,49.6,146,1,3.24,33320004,"SMA Harapan Bangsa, Tangerang"
13560,3.57E+11,12,AKUNTANSI,49.63,146,1,3.38,31753831,"SMA Cahaya Kudus, Pluit"
13561,3.28E+11,11,MANAJEMEN,49.8,146,1,3.73,24420003,"SMA Dian Harapan, Makasar"
13562,3.28E+11,11,MANAJEMEN,49.8,146,1,3.57,31413001,"SMA St. Maria, Riau"
13563,6.50E+11,22,ARSITEKTUR,49.8,146,1,3.28,31713868,"SMA Lab School, Kebayoran"
13564,3.28E+11,11,MANAJEMEN,49.8,146,1,3.89,31840005,"SMA St. Laurensia , Tangerang"
13565,1.50E+12,51,ILMU HUKUM,49.8,146,1,3.1,620016,"SMU Tunas Gading, jakarta utara"
13566,7.09E+11,24,DESAIN INTERIOR,49.9,146,1,3.17,14520002,"SMA Chandra Kusuma, Deli Serdang"
13567,1.27E+12,43,HUBUNGAN INTERNASIONAL,49.9,146,1,3.04,31412003,"SMAN 1, Medan"
13568,3.28E+11,11,MANAJEMEN,49.9,146,1,3.06,31743827,"SMA San Marino, Kalideres"
13569,2.44E+12,83,SISTEM KOMPUTER,49.9,146,1,3.59,31744976,"SMA Kalam Kudus 3, Green Garden"
13570,1.00E+12,34,TEKNOLOGI PANGAN,50,146,1,3.33,31743832,"SMA Kalam Kudus 2, Duri Kosambi"
13571,9.73E+11,33,TEKNIK INDUSTRI,50,146,1,3.09,31840010,"SMAN 2, Tangerang"
13572,3.28E+11,11,MANAJEMEN,50,146,1,3.64,31843008,"SMA Kristen Bina Bakti 2, Bandung"
13573,1.00E+12,34,TEKNOLOGI PANGAN,50.05,146,1,3.39,220027,"SMA Hope International School, Permata Hijau"
13574,7.09E+11,24,DESAIN INTERIOR,50.05,146,1,3.34,31753885,"SMAK 5 BPK Penabur, Kelapa Gading"
13575,1.00E+12,34,TEKNOLOGI PANGAN,50.1,146,1,3.32,1320013,"SMA Global Prestasi, Kalimalang, Bekasi"
13576,1.27E+12,43,HUBUNGAN INTERNASIONAL,50.1,146,1,3.6,27920008,"SMA Cahaya Harapan Indonesia Sejahtera, Denpasar"
